date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type,hour,Day_of_Month,month,year,week_day,Power_Factor_Ratio,High_Load
2018-05-24 16:00:00,86.72,38.7,0.0,0.04,91.32,100.0,57600,Weekday,Thursday,Maximum_Load,16,24,5,2018,3,1.0950503723171268,1
2018-05-24 16:15:00,134.89,68.15,0.0,0.06,89.26,100.0,58500,Weekday,Thursday,Maximum_Load,16,24,5,2018,3,1.120322652924042,1
2018-05-24 16:30:00,87.01,45.65,0.0,0.04,88.55,100.0,59400,Weekday,Thursday,Maximum_Load,16,24,5,2018,3,1.129305477131564,1
2018-05-24 16:45:00,52.42,19.4,0.0,0.02,93.78,100.0,60300,Weekday,Thursday,Maximum_Load,16,24,5,2018,3,1.0663254425250586,1
2018-05-24 17:00:00,88.13,30.28,0.0,0.04,94.57,100.0,61200,Weekday,Thursday,Maximum_Load,17,24,5,2018,3,1.0574177857671567,1
2018-05-24 17:15:00,103.79,32.76,0.0,0.05,95.36,100.0,62100,Weekday,Thursday,Medium_Load,17,24,5,2018,3,1.0486577181208054,1
2018-05-24 17:30:00,73.73,21.64,0.0,0.03,95.95,100.0,63000,Weekday,Thursday,Medium_Load,17,24,5,2018,3,1.0422094841063054,1
2018-05-24 17:45:00,32.72,0.79,8.32,0.02,99.97,96.92,63900,Weekday,Thursday,Medium_Load,17,24,5,2018,3,0.9694908472541763,0
2018-05-24 18:00:00,31.28,0.0,8.75,0.01,100.0,96.3,64800,Weekday,Thursday,Medium_Load,18,24,5,2018,3,0.963,0
2018-05-24 18:15:00,60.05,26.6,0.65,0.03,91.43,99.99,65700,Weekday,Thursday,Medium_Load,18,24,5,2018,3,1.0936235371322323,1
2018-05-24 18:30:00,109.55,54.68,0.0,0.05,89.47,100.0,66600,Weekday,Thursday,Medium_Load,18,24,5,2018,3,1.1176930814798256,1
2018-05-24 18:45:00,65.45,23.83,0.0,0.03,93.97,100.0,67500,Weekday,Thursday,Medium_Load,18,24,5,2018,3,1.0641694157709907,1
2018-05-24 19:00:00,102.24,42.12,0.0,0.05,92.46,100.0,68400,Weekday,Thursday,Medium_Load,19,24,5,2018,3,1.0815487778498811,1
2018-05-24 19:15:00,108.14,36.54,0.0,0.05,94.74,100.0,69300,Weekday,Thursday,Medium_Load,19,24,5,2018,3,1.055520371543171,1
2018-05-24 19:30:00,91.58,36.83,0.0,0.04,92.78,100.0,70200,Weekday,Thursday,Medium_Load,19,24,5,2018,3,1.0778184953653804,1
2018-05-24 19:45:00,77.15,24.34,0.0,0.04,95.37,100.0,71100,Weekday,Thursday,Medium_Load,19,24,5,2018,3,1.0485477613505294,1
2018-05-24 20:00:00,94.86,33.26,0.0,0.04,94.37,100.0,72000,Weekday,Thursday,Medium_Load,20,24,5,2018,3,1.0596587898696619,1
2018-05-24 20:15:00,61.34,22.68,0.0,0.03,93.79,100.0,72900,Weekday,Thursday,Medium_Load,20,24,5,2018,3,1.066211749653481,1
2018-05-24 20:30:00,101.38,45.22,0.0,0.05,91.33,100.0,73800,Weekday,Thursday,Medium_Load,20,24,5,2018,3,1.0949304719150335,1
2018-05-24 20:45:00,100.58,30.96,0.0,0.05,95.57,100.0,74700,Weekday,Thursday,Medium_Load,20,24,5,2018,3,1.0463534581981795,1
2018-05-24 21:00:00,59.15,9.97,0.43,0.03,98.61,100.0,75600,Weekday,Thursday,Medium_Load,21,24,5,2018,3,1.0140959334753068,1
2018-05-24 21:15:00,33.88,1.3,1.58,0.02,99.93,99.89,76500,Weekday,Thursday,Medium_Load,21,24,5,2018,3,0.9995997198038626,0
2018-05-24 21:30:00,33.55,0.83,2.48,0.02,99.97,99.73,77400,Weekday,Thursday,Medium_Load,21,24,5,2018,3,0.9975992797839353,0
2018-05-24 21:45:00,8.39,0.0,22.79,0.0,100.0,34.55,78300,Weekday,Thursday,Medium_Load,21,24,5,2018,3,0.3455,0
2018-05-24 22:00:00,4.28,0.0,25.42,0.0,100.0,16.6,79200,Weekday,Thursday,Medium_Load,22,24,5,2018,3,0.166,0
2018-05-24 22:15:00,3.89,1.48,13.25,0.0,93.46,28.17,80100,Weekday,Thursday,Medium_Load,22,24,5,2018,3,0.30141236892788364,0
2018-05-24 22:30:00,3.64,4.28,0.0,0.0,64.79,100.0,81000,Weekday,Thursday,Medium_Load,22,24,5,2018,3,1.5434480629726808,0
2018-05-24 22:45:00,3.71,4.28,0.0,0.0,65.5,100.0,81900,Weekday,Thursday,Medium_Load,22,24,5,2018,3,1.5267175572519085,0
2018-05-24 23:00:00,3.71,4.36,0.0,0.0,64.81,100.0,82800,Weekday,Thursday,Medium_Load,23,24,5,2018,3,1.5429717636167257,0
2018-05-24 23:15:00,3.56,4.07,0.0,0.0,65.84,100.0,83700,Weekday,Thursday,Light_Load,23,24,5,2018,3,1.5188335358444713,0
2018-05-24 23:30:00,3.92,4.61,0.0,0.0,64.78,100.0,84600,Weekday,Thursday,Light_Load,23,24,5,2018,3,1.5436863229391786,0
2018-05-24 23:45:00,4.54,5.8,0.0,0.0,61.64,100.0,85500,Weekday,Thursday,Light_Load,23,24,5,2018,3,1.6223231667748215,0
2018-05-24 00:00:00,3.6,4.0,0.0,0.0,66.9,100.0,0,Weekday,Thursday,Light_Load,0,24,5,2018,3,1.4947683109118086,0
2018-05-25 00:15:00,3.56,4.03,0.0,0.0,66.21,100.0,900,Weekday,Friday,Light_Load,0,25,5,2018,4,1.510345869204048,0
2018-05-25 00:30:00,3.56,4.1,0.0,0.0,65.56,100.0,1800,Weekday,Friday,Light_Load,0,25,5,2018,4,1.5253203172666259,0
2018-05-25 00:45:00,3.6,4.1,0.0,0.0,65.98,100.0,2700,Weekday,Friday,Light_Load,0,25,5,2018,4,1.5156107911488328,0
2018-05-25 01:00:00,3.67,4.18,0.0,0.0,65.98,100.0,3600,Weekday,Friday,Light_Load,1,25,5,2018,4,1.5156107911488328,0
2018-05-25 01:15:00,3.6,4.32,0.0,0.0,64.02,100.0,4500,Weekday,Friday,Light_Load,1,25,5,2018,4,1.562011871290222,0
2018-05-25 01:30:00,3.6,4.25,0.0,0.0,64.63,100.0,5400,Weekday,Friday,Light_Load,1,25,5,2018,4,1.547269070091289,0
2018-05-25 01:45:00,3.6,4.25,0.0,0.0,64.63,100.0,6300,Weekday,Friday,Light_Load,1,25,5,2018,4,1.547269070091289,0
2018-05-25 02:00:00,3.06,4.46,0.0,0.0,56.57,100.0,7200,Weekday,Friday,Light_Load,2,25,5,2018,4,1.7677214071062402,0
2018-05-25 02:15:00,2.99,3.92,0.0,0.0,60.65,100.0,8100,Weekday,Friday,Light_Load,2,25,5,2018,4,1.6488046166529267,0
2018-05-25 02:30:00,2.88,3.31,0.0,0.0,65.64,100.0,9000,Weekday,Friday,Light_Load,2,25,5,2018,4,1.5234613040828764,0
2018-05-25 02:45:00,2.88,3.38,0.0,0.0,64.86,100.0,9900,Weekday,Friday,Light_Load,2,25,5,2018,4,1.5417823003391922,0
2018-05-25 03:00:00,2.84,3.13,0.0,0.0,67.2,100.0,10800,Weekday,Friday,Light_Load,3,25,5,2018,4,1.4880952380952381,0
2018-05-25 03:15:00,3.1,3.49,0.0,0.0,66.41,100.0,11700,Weekday,Friday,Light_Load,3,25,5,2018,4,1.505797319680771,0
2018-05-25 03:30:00,3.49,4.0,0.0,0.0,65.74,100.0,12600,Weekday,Friday,Light_Load,3,25,5,2018,4,1.5211439002129603,0
2018-05-25 03:45:00,2.99,3.53,0.0,0.0,64.63,100.0,13500,Weekday,Friday,Light_Load,3,25,5,2018,4,1.547269070091289,0
2018-05-25 04:00:00,2.84,3.46,0.0,0.0,63.45,100.0,14400,Weekday,Friday,Light_Load,4,25,5,2018,4,1.5760441292356184,0
2018-05-25 04:15:00,2.92,3.49,0.0,0.0,64.17,100.0,15300,Weekday,Friday,Light_Load,4,25,5,2018,4,1.5583606046439145,0
2018-05-25 04:30:00,2.88,3.71,0.0,0.0,61.32,100.0,16200,Weekday,Friday,Light_Load,4,25,5,2018,4,1.6307893020221786,0
2018-05-25 04:45:00,2.95,3.49,0.0,0.0,64.55,100.0,17100,Weekday,Friday,Light_Load,4,25,5,2018,4,1.549186676994578,0
2018-05-25 05:00:00,2.95,3.6,0.0,0.0,63.38,100.0,18000,Weekday,Friday,Light_Load,5,25,5,2018,4,1.577784790154623,0
2018-05-25 05:15:00,2.88,3.53,0.0,0.0,63.22,100.0,18900,Weekday,Friday,Light_Load,5,25,5,2018,4,1.5817779183802594,0
2018-05-25 05:30:00,3.1,3.46,0.0,0.0,66.73,100.0,19800,Weekday,Friday,Light_Load,5,25,5,2018,4,1.498576352465158,0
2018-05-25 05:45:00,3.2,3.64,0.0,0.0,66.03,100.0,20700,Weekday,Friday,Light_Load,5,25,5,2018,4,1.5144631228229593,0
2018-05-25 06:00:00,2.88,3.78,0.0,0.0,60.6,100.0,21600,Weekday,Friday,Light_Load,6,25,5,2018,4,1.6501650165016502,0
2018-05-25 06:15:00,2.88,3.67,0.0,0.0,61.73,100.0,22500,Weekday,Friday,Light_Load,6,25,5,2018,4,1.6199578810950916,0
2018-05-25 06:30:00,2.88,3.42,0.0,0.0,64.41,100.0,23400,Weekday,Friday,Light_Load,6,25,5,2018,4,1.552553951249806,0
2018-05-25 06:45:00,2.88,3.6,0.0,0.0,62.47,100.0,24300,Weekday,Friday,Light_Load,6,25,5,2018,4,1.6007683688170322,0
2018-05-25 07:00:00,2.88,4.07,0.0,0.0,57.76,100.0,25200,Weekday,Friday,Light_Load,7,25,5,2018,4,1.7313019390581719,0
2018-05-25 07:15:00,2.92,4.07,0.0,0.0,58.29,100.0,26100,Weekday,Friday,Light_Load,7,25,5,2018,4,1.7155601303825698,0
2018-05-25 07:30:00,3.2,4.32,0.0,0.0,59.52,100.0,27000,Weekday,Friday,Light_Load,7,25,5,2018,4,1.6801075268817203,0
2018-05-25 07:45:00,4.07,5.36,0.0,0.0,60.47,100.0,27900,Weekday,Friday,Light_Load,7,25,5,2018,4,1.65371258475277,0
2018-05-25 08:00:00,3.71,4.86,0.0,0.0,60.68,100.0,28800,Weekday,Friday,Light_Load,8,25,5,2018,4,1.6479894528675016,0
2018-05-25 08:15:00,35.57,36.54,0.0,0.02,69.75,100.0,29700,Weekday,Friday,Light_Load,8,25,5,2018,4,1.4336917562724014,0
2018-05-25 08:30:00,50.54,52.78,0.0,0.02,69.16,100.0,30600,Weekday,Friday,Light_Load,8,25,5,2018,4,1.4459224985540775,0
2018-05-25 08:45:00,64.62,62.6,0.0,0.03,71.82,100.0,31500,Weekday,Friday,Light_Load,8,25,5,2018,4,1.3923698134224451,1
2018-05-25 09:00:00,63.94,38.48,0.0,0.03,85.68,100.0,32400,Weekday,Friday,Light_Load,9,25,5,2018,4,1.1671335200746964,1
2018-05-25 09:15:00,58.64,31.1,0.0,0.03,88.34,100.0,33300,Weekday,Friday,Medium_Load,9,25,5,2018,4,1.1319900384876613,1
2018-05-25 09:30:00,74.23,46.01,0.0,0.03,85.0,100.0,34200,Weekday,Friday,Medium_Load,9,25,5,2018,4,1.1764705882352942,1
2018-05-25 09:45:00,50.11,23.15,0.0,0.02,90.78,100.0,35100,Weekday,Friday,Medium_Load,9,25,5,2018,4,1.1015642211940957,0
2018-05-25 10:00:00,50.65,21.96,0.0,0.02,91.75,100.0,36000,Weekday,Friday,Medium_Load,10,25,5,2018,4,1.0899182561307903,0
2018-05-25 10:15:00,51.48,25.16,0.0,0.02,89.84,100.0,36900,Weekday,Friday,Maximum_Load,10,25,5,2018,4,1.1130899376669634,1
2018-05-25 10:30:00,74.84,42.8,0.0,0.03,86.81,100.0,37800,Weekday,Friday,Maximum_Load,10,25,5,2018,4,1.1519410206197442,1
2018-05-25 10:45:00,56.56,29.2,0.0,0.03,88.86,100.0,38700,Weekday,Friday,Maximum_Load,10,25,5,2018,4,1.1253657438667568,1
2018-05-25 11:00:00,55.8,27.68,0.0,0.03,89.58,100.0,39600,Weekday,Friday,Maximum_Load,11,25,5,2018,4,1.1163206072784104,1
2018-05-25 11:15:00,56.38,44.57,0.0,0.03,78.45,100.0,40500,Weekday,Friday,Maximum_Load,11,25,5,2018,4,1.2746972594008923,1
2018-05-25 11:30:00,66.06,48.24,0.0,0.03,80.76,100.0,41400,Weekday,Friday,Maximum_Load,11,25,5,2018,4,1.2382367508667655,1
2018-05-25 11:45:00,70.09,60.62,0.0,0.03,75.64,100.0,42300,Weekday,Friday,Maximum_Load,11,25,5,2018,4,1.3220518244315178,1
2018-05-25 12:00:00,63.83,47.34,0.0,0.03,80.32,100.0,43200,Weekday,Friday,Maximum_Load,12,25,5,2018,4,1.245019920318725,1
2018-05-25 12:15:00,4.64,0.04,12.82,0.0,100.0,34.03,44100,Weekday,Friday,Medium_Load,12,25,5,2018,4,0.3403,0
2018-05-25 12:30:00,4.82,0.0,19.84,0.0,100.0,23.61,45000,Weekday,Friday,Medium_Load,12,25,5,2018,4,0.2361,0
2018-05-25 12:45:00,5.44,0.0,25.6,0.0,100.0,20.79,45900,Weekday,Friday,Medium_Load,12,25,5,2018,4,0.2079,0
2018-05-25 13:00:00,5.29,0.0,25.7,0.0,100.0,20.16,46800,Weekday,Friday,Medium_Load,13,25,5,2018,4,0.2016,0
2018-05-25 13:15:00,49.07,27.04,7.42,0.02,87.58,98.88,47700,Weekday,Friday,Maximum_Load,13,25,5,2018,4,1.129024891527746,0
2018-05-25 13:30:00,59.51,32.36,0.0,0.03,87.85,100.0,48600,Weekday,Friday,Maximum_Load,13,25,5,2018,4,1.1383039271485487,1
2018-05-25 13:45:00,53.53,25.56,0.0,0.02,90.24,100.0,49500,Weekday,Friday,Maximum_Load,13,25,5,2018,4,1.1081560283687943,1
2018-05-25 14:00:00,51.59,23.54,0.0,0.02,90.98,100.0,50400,Weekday,Friday,Maximum_Load,14,25,5,2018,4,1.0991426687183996,1
2018-05-25 14:15:00,47.23,18.94,0.0,0.02,92.82,100.0,51300,Weekday,Friday,Maximum_Load,14,25,5,2018,4,1.0773540185304893,0
2018-05-25 14:30:00,63.58,34.85,0.0,0.03,87.69,100.0,52200,Weekday,Friday,Maximum_Load,14,25,5,2018,4,1.1403808872163304,1
2018-05-25 14:45:00,58.64,35.24,0.0,0.03,85.71,100.0,53100,Weekday,Friday,Maximum_Load,14,25,5,2018,4,1.1667250029168126,1
2018-05-25 15:00:00,54.25,30.2,0.0,0.02,87.37,100.0,54000,Weekday,Friday,Maximum_Load,15,25,5,2018,4,1.1445576284765937,1
2018-05-25 15:15:00,49.32,29.45,0.0,0.02,85.86,100.0,54900,Weekday,Friday,Maximum_Load,15,25,5,2018,4,1.1646866992778941,0
2018-05-25 15:30:00,49.57,25.31,0.0,0.02,89.06,100.0,55800,Weekday,Friday,Maximum_Load,15,25,5,2018,4,1.1228385358185493,0
2018-05-25 15:45:00,78.16,53.6,0.0,0.04,82.47,100.0,56700,Weekday,Friday,Maximum_Load,15,25,5,2018,4,1.2125621438098704,1
2018-05-25 16:00:00,60.77,39.2,0.0,0.03,84.03,100.0,57600,Weekday,Friday,Maximum_Load,16,25,5,2018,4,1.1900511722004046,1
2018-05-25 16:15:00,64.98,40.79,0.0,0.03,84.7,100.0,58500,Weekday,Friday,Maximum_Load,16,25,5,2018,4,1.1806375442739079,1
2018-05-25 16:30:00,69.8,47.27,0.0,0.03,82.8,100.0,59400,Weekday,Friday,Maximum_Load,16,25,5,2018,4,1.2077294685990339,1
2018-05-25 16:45:00,58.72,34.7,0.0,0.03,86.09,100.0,60300,Weekday,Friday,Maximum_Load,16,25,5,2018,4,1.1615750958299453,1
2018-05-25 17:00:00,46.66,21.38,0.04,0.02,90.91,100.0,61200,Weekday,Friday,Maximum_Load,17,25,5,2018,4,1.099989000109999,0
2018-05-25 17:15:00,41.22,19.84,0.04,0.02,90.11,100.0,62100,Weekday,Friday,Medium_Load,17,25,5,2018,4,1.1097547442015314,0
2018-05-25 17:30:00,32.72,3.53,2.92,0.02,99.42,99.6,63000,Weekday,Friday,Medium_Load,17,25,5,2018,4,1.0018105009052505,0
2018-05-25 17:45:00,29.81,0.0,7.99,0.01,100.0,96.59,63900,Weekday,Friday,Medium_Load,17,25,5,2018,4,0.9659,0
2018-05-25 18:00:00,29.38,0.0,7.38,0.01,100.0,96.99,64800,Weekday,Friday,Medium_Load,18,25,5,2018,4,0.9699,0
2018-05-25 18:15:00,29.16,10.01,0.5,0.01,94.58,99.99,65700,Weekday,Friday,Medium_Load,18,25,5,2018,4,1.0572002537534362,0
2018-05-25 18:30:00,33.98,18.11,0.0,0.02,88.25,100.0,66600,Weekday,Friday,Medium_Load,18,25,5,2018,4,1.13314447592068,0
2018-05-25 18:45:00,31.07,4.72,1.94,0.01,98.87,99.81,67500,Weekday,Friday,Medium_Load,18,25,5,2018,4,1.009507434004248,0
2018-05-25 19:00:00,32.54,0.94,2.09,0.01,99.96,99.79,68400,Weekday,Friday,Medium_Load,19,25,5,2018,4,0.9982993197278913,0
2018-05-25 19:15:00,38.66,2.7,0.14,0.02,99.76,100.0,69300,Weekday,Friday,Medium_Load,19,25,5,2018,4,1.0024057738572574,0
2018-05-25 19:30:00,34.6,1.33,1.76,0.02,99.93,99.87,70200,Weekday,Friday,Medium_Load,19,25,5,2018,4,0.9993995797057941,0
2018-05-25 19:45:00,37.8,2.2,0.4,0.02,99.83,99.99,71100,Weekday,Friday,Medium_Load,19,25,5,2018,4,1.0016027246318742,0
2018-05-25 20:00:00,35.71,1.76,1.33,0.02,99.88,99.93,72000,Weekday,Friday,Medium_Load,20,25,5,2018,4,1.0005006007208652,0
2018-05-25 20:15:00,36.68,2.12,0.68,0.02,99.83,99.98,72900,Weekday,Friday,Medium_Load,20,25,5,2018,4,1.0015025543423821,0
2018-05-25 20:30:00,36.72,2.16,0.83,0.02,99.83,99.97,73800,Weekday,Friday,Medium_Load,20,25,5,2018,4,1.0014023840528898,0
2018-05-25 20:45:00,31.43,0.68,2.81,0.01,99.98,99.6,74700,Weekday,Friday,Medium_Load,20,25,5,2018,4,0.9961992398479695,0
2018-05-25 21:00:00,6.41,0.0,20.74,0.0,100.0,29.53,75600,Weekday,Friday,Medium_Load,21,25,5,2018,4,0.2953,0
2018-05-25 21:15:00,5.47,0.0,25.2,0.0,100.0,21.21,76500,Weekday,Friday,Medium_Load,21,25,5,2018,4,0.2121,0
2018-05-25 21:30:00,5.26,0.0,25.06,0.0,100.0,20.54,77400,Weekday,Friday,Medium_Load,21,25,5,2018,4,0.2054,0
2018-05-25 21:45:00,5.22,0.0,24.95,0.0,100.0,20.48,78300,Weekday,Friday,Medium_Load,21,25,5,2018,4,0.2048,0
2018-05-25 22:00:00,4.54,0.0,21.96,0.0,100.0,20.25,79200,Weekday,Friday,Medium_Load,22,25,5,2018,4,0.2025,0
2018-05-25 22:15:00,3.92,1.8,10.04,0.0,90.88,36.37,80100,Weekday,Friday,Medium_Load,22,25,5,2018,4,0.4001980633802817,0
2018-05-25 22:30:00,3.89,4.93,0.0,0.0,61.94,100.0,81000,Weekday,Friday,Medium_Load,22,25,5,2018,4,1.614465611882467,0
2018-05-25 22:45:00,3.71,4.9,0.0,0.0,60.36,100.0,81900,Weekday,Friday,Medium_Load,22,25,5,2018,4,1.656726308813784,0
2018-05-25 23:00:00,3.64,4.79,0.0,0.0,60.5,100.0,82800,Weekday,Friday,Medium_Load,23,25,5,2018,4,1.6528925619834711,0
2018-05-25 23:15:00,3.67,4.5,0.0,0.0,63.2,100.0,83700,Weekday,Friday,Light_Load,23,25,5,2018,4,1.5822784810126582,0
2018-05-25 23:30:00,3.64,4.36,0.0,0.0,64.09,100.0,84600,Weekday,Friday,Light_Load,23,25,5,2018,4,1.5603058199407083,0
2018-05-25 23:45:00,3.67,4.43,0.0,0.0,63.8,100.0,85500,Weekday,Friday,Light_Load,23,25,5,2018,4,1.567398119122257,0
2018-05-25 00:00:00,3.71,4.54,0.0,0.0,63.28,100.0,0,Weekday,Friday,Light_Load,0,25,5,2018,4,1.5802781289506953,0
2018-05-26 00:15:00,3.64,4.5,0.0,0.0,62.89,100.0,900,Weekend,Saturday,Light_Load,0,26,5,2018,5,1.590077913817777,0
2018-05-26 00:30:00,3.67,4.61,0.0,0.0,62.28,100.0,1800,Weekend,Saturday,Light_Load,0,26,5,2018,5,1.6056518946692357,0
2018-05-26 00:45:00,3.56,4.68,0.0,0.0,60.54,100.0,2700,Weekend,Saturday,Light_Load,0,26,5,2018,5,1.6518004625041296,0
2018-05-26 01:00:00,3.1,5.0,0.0,0.0,52.69,100.0,3600,Weekend,Saturday,Light_Load,1,26,5,2018,5,1.8978933383943823,0
2018-05-26 01:15:00,3.17,5.11,0.0,0.0,52.72,100.0,4500,Weekend,Saturday,Light_Load,1,26,5,2018,5,1.8968133535660092,0
2018-05-26 01:30:00,3.1,5.18,0.0,0.0,51.35,100.0,5400,Weekend,Saturday,Light_Load,1,26,5,2018,5,1.9474196689386563,0
2018-05-26 01:45:00,3.1,5.08,0.0,0.0,52.09,100.0,6300,Weekend,Saturday,Light_Load,1,26,5,2018,5,1.9197542714532538,0
2018-05-26 02:00:00,3.13,5.22,0.0,0.0,51.43,100.0,7200,Weekend,Saturday,Light_Load,2,26,5,2018,5,1.9443904335990667,0
2018-05-26 02:15:00,3.71,5.47,0.0,0.0,56.13,100.0,8100,Weekend,Saturday,Light_Load,2,26,5,2018,5,1.7815784785319793,0
2018-05-26 02:30:00,3.53,5.44,0.0,0.0,54.43,100.0,9000,Weekend,Saturday,Light_Load,2,26,5,2018,5,1.8372221201543266,0
2018-05-26 02:45:00,3.13,5.36,0.0,0.0,50.43,100.0,9900,Weekend,Saturday,Light_Load,2,26,5,2018,5,1.98294665873488,0
2018-05-26 03:00:00,3.17,5.29,0.0,0.0,51.4,100.0,10800,Weekend,Saturday,Light_Load,3,26,5,2018,5,1.9455252918287937,0
2018-05-26 03:15:00,3.1,5.36,0.0,0.0,50.07,100.0,11700,Weekend,Saturday,Light_Load,3,26,5,2018,5,1.9972039145196725,0
2018-05-26 03:30:00,3.13,5.33,0.0,0.0,50.64,100.0,12600,Weekend,Saturday,Light_Load,3,26,5,2018,5,1.9747235387045814,0
2018-05-26 03:45:00,3.13,5.29,0.0,0.0,50.92,100.0,13500,Weekend,Saturday,Light_Load,3,26,5,2018,5,1.9638648860958365,0
2018-05-26 04:00:00,3.17,5.29,0.0,0.0,51.4,100.0,14400,Weekend,Saturday,Light_Load,4,26,5,2018,5,1.9455252918287937,0
2018-05-26 04:15:00,3.13,5.44,0.0,0.0,49.87,100.0,15300,Weekend,Saturday,Light_Load,4,26,5,2018,5,2.0052135552436336,0
2018-05-26 04:30:00,3.17,5.58,0.0,0.0,49.4,100.0,16200,Weekend,Saturday,Light_Load,4,26,5,2018,5,2.0242914979757085,0
2018-05-26 04:45:00,3.13,5.58,0.0,0.0,48.92,100.0,17100,Weekend,Saturday,Light_Load,4,26,5,2018,5,2.044153720359771,0
2018-05-26 05:00:00,3.17,5.47,0.0,0.0,50.14,100.0,18000,Weekend,Saturday,Light_Load,5,26,5,2018,5,1.9944156362185879,0
2018-05-26 05:15:00,3.46,5.54,0.0,0.0,52.97,100.0,18900,Weekend,Saturday,Light_Load,5,26,5,2018,5,1.887861053426468,0
2018-05-26 05:30:00,3.49,5.62,0.0,0.0,52.76,100.0,19800,Weekend,Saturday,Light_Load,5,26,5,2018,5,1.8953752843062928,0
2018-05-26 05:45:00,3.2,6.08,0.0,0.0,46.57,100.0,20700,Weekend,Saturday,Light_Load,5,26,5,2018,5,2.1473051320592655,0
2018-05-26 06:00:00,3.17,5.9,0.0,0.0,47.33,100.0,21600,Weekend,Saturday,Light_Load,6,26,5,2018,5,2.1128248468201987,0
2018-05-26 06:15:00,3.17,5.9,0.0,0.0,47.33,100.0,22500,Weekend,Saturday,Light_Load,6,26,5,2018,5,2.1128248468201987,0
2018-05-26 06:30:00,3.1,5.8,0.0,0.0,47.14,100.0,23400,Weekend,Saturday,Light_Load,6,26,5,2018,5,2.1213406873143827,0
2018-05-26 06:45:00,3.2,5.94,0.0,0.0,47.43,100.0,24300,Weekend,Saturday,Light_Load,6,26,5,2018,5,2.1083702298123552,0
2018-05-26 07:00:00,3.17,5.69,0.0,0.0,48.67,100.0,25200,Weekend,Saturday,Light_Load,7,26,5,2018,5,2.054653790836244,0
2018-05-26 07:15:00,3.06,5.22,0.0,0.0,50.57,100.0,26100,Weekend,Saturday,Light_Load,7,26,5,2018,5,1.9774569903104606,0
2018-05-26 07:30:00,3.6,5.4,0.0,0.0,55.47,100.0,27000,Weekend,Saturday,Light_Load,7,26,5,2018,5,1.802776275464215,0
2018-05-26 07:45:00,3.28,5.22,0.0,0.0,53.2,100.0,27900,Weekend,Saturday,Light_Load,7,26,5,2018,5,1.8796992481203008,0
2018-05-26 08:00:00,3.31,5.22,0.0,0.0,53.55,100.0,28800,Weekend,Saturday,Light_Load,8,26,5,2018,5,1.8674136321195145,0
2018-05-26 08:15:00,23.76,22.9,0.0,0.01,72.0,100.0,29700,Weekend,Saturday,Light_Load,8,26,5,2018,5,1.3888888888888888,0
2018-05-26 08:30:00,35.46,31.82,0.0,0.02,74.43,100.0,30600,Weekend,Saturday,Light_Load,8,26,5,2018,5,1.3435442697836892,0
2018-05-26 08:45:00,36.0,30.89,0.0,0.02,75.89,100.0,31500,Weekend,Saturday,Light_Load,8,26,5,2018,5,1.3176966662274345,0
2018-05-26 09:00:00,37.15,6.95,0.18,0.02,98.29,100.0,32400,Weekend,Saturday,Light_Load,9,26,5,2018,5,1.0173974972021569,0
2018-05-26 09:15:00,36.58,2.3,0.97,0.02,99.8,99.96,33300,Weekend,Saturday,Medium_Load,9,26,5,2018,5,1.0016032064128255,0
2018-05-26 09:30:00,35.5,1.66,1.3,0.02,99.89,99.93,34200,Weekend,Saturday,Medium_Load,9,26,5,2018,5,1.000400440484533,0
2018-05-26 09:45:00,37.3,1.87,0.47,0.02,99.87,99.99,35100,Weekend,Saturday,Medium_Load,9,26,5,2018,5,1.0012015620306398,0
2018-05-26 10:00:00,33.88,1.04,2.34,0.02,99.95,99.76,36000,Weekend,Saturday,Medium_Load,10,26,5,2018,5,0.9980990495247624,0
2018-05-26 10:15:00,37.66,1.91,0.25,0.02,99.87,100.0,36900,Weekend,Saturday,Maximum_Load,10,26,5,2018,5,1.0013016921998599,0
2018-05-26 10:30:00,34.24,1.04,2.12,0.02,99.95,99.81,37800,Weekend,Saturday,Maximum_Load,10,26,5,2018,5,0.9985992996498249,0
2018-05-26 10:45:00,38.16,2.16,0.25,0.02,99.84,100.0,38700,Weekend,Saturday,Maximum_Load,10,26,5,2018,5,1.001602564102564,0
2018-05-26 11:00:00,35.6,4.32,1.26,0.02,99.27,99.94,39600,Weekend,Saturday,Maximum_Load,11,26,5,2018,5,1.0067492696685807,0
2018-05-26 11:15:00,30.96,14.72,0.25,0.01,90.31,100.0,40500,Weekend,Saturday,Maximum_Load,11,26,5,2018,5,1.107297087808659,0
2018-05-26 11:30:00,38.12,21.38,0.0,0.02,87.22,100.0,41400,Weekend,Saturday,Maximum_Load,11,26,5,2018,5,1.1465260261407935,0
2018-05-26 11:45:00,33.95,16.7,0.0,0.02,89.73,100.0,42300,Weekend,Saturday,Maximum_Load,11,26,5,2018,5,1.1144544745347151,0
2018-05-26 12:00:00,9.32,2.92,3.56,0.0,95.43,93.42,43200,Weekend,Saturday,Maximum_Load,12,26,5,2018,5,0.9789374410562716,0
2018-05-26 12:15:00,3.6,0.0,12.13,0.0,100.0,28.45,44100,Weekend,Saturday,Medium_Load,12,26,5,2018,5,0.2845,0
